Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1364,2025-08-22,2025-08-26,CUST428,Derrick Herring,Corporate,PROD2906,Snacks,Grocery,South,Louisiana,West Dawn,2,1640,0,3280.0,2562.84,717.16,Cash,Pending,"Elliott, Fuller and Sawyer",wzimmerman@ward.com,10,No,0
ORD1365,2025-11-30,2025-12-03,CUST406,Anne Vega,Home Office,PROD1766,Bookshelf,Furniture,West,Kentucky,New Patrick,9,1442,20,10382.4,8623.04,1759.36,Credit Card,Delivered,Valenzuela LLC,macdonaldcharles@davidson-harris.com,31,No,0
ORD1366,2026-01-08,2026-01-13,CUST308,Matthew Bryan,Corporate,PROD4368,Office Chair,Furniture,South,California,West Melissa,9,508,0,4572.0,3971.4,600.6,Credit Card,Delivered,Myers LLC,brentbrown@gibson-perez.com,18,No,0
ORD1367,2025-02-08,2025-02-15,CUST596,Melissa Castro,Corporate,PROD3771,Bookshelf,Furniture,West,California,Rachaelland,6,270,5,1539.0,1069.21,469.79,Net Banking,Pending,Kim-Rivers,murphyrichard@wilson.org,28,No,0
ORD1368,2025-11-29,2025-12-01,CUST943,Lisa Stafford,Home Office,PROD9760,Notebook,Office Supplies,North,Virginia,Johnsonchester,5,3199,10,14395.5,12878.61,1516.89,Net Banking,Returned,Butler-Prince,smithmargaret@carney.com,11,No,0
ORD1369,2026-04-09,2026-04-16,CUST983,David Hernandez,Consumer,PROD1091,Dining Table,Furniture,West,California,North Stephanie,3,1430,5,4075.5,3189.27,886.23,Cash,Pending,Long-Garcia,diane30@rodriguez.com,38,No,0
ORD1370,2025-12-07,2025-12-14,CUST721,Jason Harris,Consumer,PROD3744,Juice Pack,Grocery,North,New York,Powerston,5,4085,0,20425.0,16020.42,4404.58,UPI,Delivered,Lara Ltd,patrickbutler@matthews.org,7,Yes,37
ORD1371,2025-07-28,2025-07-29,CUST884,Juan Stone,Consumer,PROD7068,Cooking Oil,Grocery,West,Wisconsin,East Andreaton,9,2167,0,19503.0,15487.85,4015.15,Net Banking,Delivered,Morgan and Sons,lorireyes@dennis.com,13,No,0
ORD1372,2025-11-12,2025-11-14,CUST479,Michael Wallace,Corporate,PROD5767,Calculator,Office Supplies,South,Massachusetts,Cardenasfort,8,719,10,5176.8,3835.64,1341.16,Net Banking,Delivered,"Brown, Yu and Price",carrie53@madden.com,50,No,0
ORD1373,2024-11-10,2024-11-14,CUST308,Anthony Freeman,Corporate,PROD8669,Study Table,Furniture,North,Indiana,East Rhonda,7,2322,20,13003.2,8553.75,4449.45,Credit Card,Delivered,Bowen-Williams,nicole02@pena-fernandez.com,9,Yes,21
ORD1374,2024-05-10,2024-05-15,CUST911,Jerry Jordan,Corporate,PROD5916,Bookshelf,Furniture,West,Tennessee,New Michelleshire,8,4058,15,27594.4,23900.18,3694.22,UPI,Pending,"Evans, Foster and Davis",taylorkristi@ray-brown.info,22,No,0
ORD1375,2026-01-11,2026-01-13,CUST307,Katie Chapman,Home Office,PROD3680,Snacks,Grocery,West,Hawaii,Elizabethstad,9,4327,15,33101.55,28269.61,4831.94,Credit Card,Delivered,"Hernandez, Bruce and Madden",jenniferrowland@mason.com,40,No,0
ORD1376,2024-05-02,2024-05-03,CUST731,Jeremy Barrett,Consumer,PROD2704,Cooking Oil,Grocery,South,Mississippi,Lake Elizabeth,6,2541,0,15246.0,12623.58,2622.42,Net Banking,Pending,Deleon Group,hcollins@miller-martin.net,19,No,0
ORD1377,2025-12-22,2025-12-29,CUST326,Richard Flores,Corporate,PROD2067,Sugar,Grocery,South,Massachusetts,Wolfeburgh,8,3383,5,25710.8,22241.32,3469.48,Net Banking,Delivered,"Williams, Mann and Robbins",rachel79@sanchez.com,1,Yes,23
ORD1378,2024-11-07,2024-11-12,CUST110,Richard Thomas,Home Office,PROD3279,Stapler,Office Supplies,West,Nevada,Mcintoshburgh,2,2251,10,4051.8,3553.55,498.25,Cash,Cancelled,Nguyen Ltd,kimberly50@carter.com,25,No,0
ORD1379,2024-07-28,2024-07-31,CUST239,Henry Rice,Consumer,PROD6846,Office Chair,Furniture,North,New York,Jonmouth,6,3916,5,22321.2,14433.09,7888.11,Cash,Cancelled,"Mitchell, Mathews and Soto",lunabrittany@miller.org,9,Yes,31
ORD1380,2025-03-15,2025-03-17,CUST989,Derek Larson,Corporate,PROD5807,Stapler,Office Supplies,East,Louisiana,Robinsonshire,5,3664,10,16488.0,14769.91,1718.09,Cash,Cancelled,Gonzalez-English,jacqueline67@barnes.com,29,No,0
ORD1381,2024-10-15,2024-10-22,CUST253,Zachary Miller,Corporate,PROD1744,Stapler,Office Supplies,South,Michigan,Port Colinview,7,2384,15,14184.8,8896.49,5288.31,Cash,Returned,"Smith, Wilson and Castillo",umeza@yang-morse.com,31,No,0
ORD1382,2024-08-06,2024-08-07,CUST464,Michael Lee,Consumer,PROD4596,Pen,Office Supplies,East,Vermont,Charlesbury,9,3355,5,28685.25,21369.48,7315.77,UPI,Returned,Raymond-Smith,aliciaross@hernandez.com,18,No,0
ORD1383,2024-05-26,2024-06-02,CUST160,Erica Christensen,Home Office,PROD8747,Snacks,Grocery,East,Georgia,Downsport,5,3505,5,16648.75,12931.45,3717.3,Credit Card,Pending,"York, Navarro and Harris",brownjohnny@james.com,47,No,0
ORD1384,2024-07-14,2024-07-16,CUST735,Denise Jones,Consumer,PROD3779,Stapler,Office Supplies,East,Arizona,East Sharon,2,3141,0,6282.0,3841.49,2440.51,UPI,Pending,Jenkins-Hill,louis48@ford.org,34,No,0
ORD1385,2025-07-22,2025-07-27,CUST721,Amber Payne,Consumer,PROD6947,Sugar,Grocery,West,Missouri,South Rodney,4,250,10,900.0,742.61,157.39,Net Banking,Cancelled,"Juarez, Gutierrez and Pollard",williamspenny@foster.com,34,No,0
ORD1386,2024-12-22,2024-12-28,CUST859,Danielle Thompson,Consumer,PROD3046,Keyboard,Electronics,North,Tennessee,Lake April,7,3623,20,20288.8,17132.67,3156.13,UPI,Delivered,"Thornton, Pope and Parker",nathanrichard@edwards-gonzalez.biz,16,No,0
ORD1387,2025-12-02,2025-12-08,CUST106,Marilyn Gordon,Consumer,PROD8478,Stapler,Office Supplies,South,Iowa,East Marissa,7,2010,20,11256.0,8348.07,2907.93,Cash,Returned,Erickson-Ramirez,veleztravis@johnson.com,11,No,0
ORD1388,2024-07-02,2024-07-08,CUST409,Bryan Villarreal,Consumer,PROD4273,Laptop,Electronics,North,Nevada,Meganport,7,2127,5,14144.55,12501.38,1643.17,UPI,Returned,Williams-Wright,howepamela@price.info,26,No,0
ORD1389,2024-05-06,2024-05-07,CUST816,Michael Jones,Corporate,PROD4741,Juice Pack,Grocery,North,North Carolina,West Robert,8,4427,20,28332.8,22097.31,6235.49,Net Banking,Cancelled,"Stanley, Glenn and Allen",rodriguezjessica@flowers.com,38,No,0
ORD1390,2024-11-28,2024-12-04,CUST501,Benjamin Garcia,Home Office,PROD7143,Keyboard,Electronics,East,Oregon,West Amanda,9,2259,10,18297.9,12173.55,6124.35,Net Banking,Cancelled,Ward-Harris,chapmanstephanie@miller.info,36,No,0
ORD1391,2025-11-14,2025-11-16,CUST516,Susan Turner,Home Office,PROD9866,Pen,Office Supplies,East,South Carolina,Karenbury,1,608,20,486.4,416.96,69.44,Credit Card,Returned,Thomas-Lyons,dmatthews@knight.net,47,No,0
ORD1392,2025-09-06,2025-09-11,CUST462,David Barrett,Home Office,PROD7639,File Folder,Office Supplies,West,Arizona,East Danielfurt,10,777,5,7381.5,4859.11,2522.39,UPI,Cancelled,Gray-Hart,rdiaz@franklin.org,16,No,0
ORD1393,2024-07-01,2024-07-04,CUST507,Walter Oneal,Corporate,PROD5074,Cooking Oil,Grocery,West,Mississippi,Lake Deborahfurt,4,493,5,1873.4,1498.29,375.11,Net Banking,Pending,Montes Ltd,john57@hampton-hall.com,42,No,0
ORD1394,2026-01-08,2026-01-15,CUST458,Jacqueline Johnson,Consumer,PROD7386,File Folder,Office Supplies,West,California,New Manuel,4,3369,15,11454.6,9017.44,2437.16,Credit Card,Delivered,Price-Daniels,justin77@smith.com,0,Yes,26
ORD1395,2025-02-04,2025-02-11,CUST716,Ronald Oneill,Consumer,PROD7969,File Folder,Office Supplies,East,Arizona,Johnnyburgh,10,904,5,8588.0,6279.2,2308.8,Credit Card,Returned,Stanley Group,tmontgomery@harrison.com,4,Yes,44
ORD1396,2024-08-16,2024-08-19,CUST112,Jenny Yu,Consumer,PROD9000,Calculator,Office Supplies,North,Vermont,East Danielfort,4,2373,0,9492.0,7195.49,2296.51,UPI,Returned,Anderson-Cunningham,mariasmith@horn.biz,40,No,0
ORD1397,2025-05-20,2025-05-23,CUST753,Lucas Harris,Home Office,PROD2670,Mouse,Electronics,East,Kentucky,Brittanyfurt,6,3736,10,20174.4,12794.47,7379.93,Net Banking,Delivered,"Wilcox, Evans and Munoz",trevoraguilar@harris.net,32,No,0
ORD1398,2026-04-01,2026-04-05,CUST845,Heidi Bishop,Consumer,PROD1760,Juice Pack,Grocery,West,Virginia,Lake Leslieside,8,1271,15,8642.8,5465.9,3176.9,Cash,Returned,Robertson LLC,vincentjackson@sanchez.net,16,No,0
ORD1399,2024-05-22,2024-05-27,CUST199,Kathy Nelson,Home Office,PROD2774,Cooking Oil,Grocery,West,South Dakota,Crawfordstad,8,590,20,3776.0,2771.44,1004.56,Credit Card,Returned,"Hill, Pruitt and Woods",gvalencia@wright-foley.com,1,Yes,26
ORD1400,2024-06-03,2024-06-07,CUST543,Dr. Craig Decker,Home Office,PROD9084,Laptop,Electronics,West,Virginia,Priscillahaven,2,703,10,1265.4,832.99,432.41,Credit Card,Pending,"Greer, Robinson and Stone",estradarobert@bates.com,39,No,0
ORD1401,2025-06-03,2025-06-04,CUST411,Kelly Alexander,Home Office,PROD5970,Juice Pack,Grocery,North,Oregon,Lake Drew,4,2900,20,9280.0,8318.95,961.05,Credit Card,Pending,Brown Ltd,taylormario@johnson.com,5,Yes,49
ORD1402,2025-07-30,2025-08-06,CUST159,Sara Vazquez,Corporate,PROD5482,Rice Bag,Grocery,South,Connecticut,West Rachelton,6,1642,5,9359.4,7034.35,2325.05,Net Banking,Returned,White LLC,paul02@reese.org,10,No,0
ORD1403,2024-10-18,2024-10-25,CUST866,Joshua Jones,Consumer,PROD3817,Snacks,Grocery,South,Nevada,Lake Davidbury,2,2096,15,3563.2,2570.45,992.75,Credit Card,Pending,Brown-Warner,benjamin40@stone-soto.com,18,No,0
ORD1404,2026-04-02,2026-04-06,CUST346,Joseph Ho,Corporate,PROD7038,Stapler,Office Supplies,North,Massachusetts,Kirbychester,7,3356,15,19968.2,14565.31,5402.89,Net Banking,Cancelled,Porter-Mathews,matthew46@lynch.com,41,No,0
ORD1405,2025-10-18,2025-10-23,CUST453,Gregory Parker,Consumer,PROD7499,Notebook,Office Supplies,West,Utah,Isabelland,7,3133,10,19737.9,16414.55,3323.35,Cash,Delivered,"Johnston, Gonzalez and Bryant",drichards@schaefer.com,25,No,0
ORD1406,2025-11-03,2025-11-06,CUST203,Todd Gutierrez,Consumer,PROD6403,Stapler,Office Supplies,West,Kansas,Rosstown,6,4686,0,28116.0,19010.1,9105.9,UPI,Cancelled,Morrow and Sons,uvasquez@davis.biz,44,No,0
ORD1407,2026-03-10,2026-03-14,CUST610,Amy Powell,Home Office,PROD9222,Office Chair,Furniture,East,Tennessee,Flemingfort,3,3197,0,9591.0,8322.75,1268.25,Net Banking,Delivered,Farmer-Rivera,bmiller@hernandez.org,3,Yes,37
ORD1408,2026-01-30,2026-02-04,CUST674,Tammy Vang,Home Office,PROD3105,Sugar,Grocery,North,Nevada,East Barbara,8,2503,5,19022.8,17061.25,1961.55,Cash,Returned,Mccarty-Hill,lanekathryn@daniels.biz,13,No,0
ORD1409,2025-05-07,2025-05-10,CUST326,William Steele,Corporate,PROD3772,Rice Bag,Grocery,South,Utah,New Andrea,4,3965,0,15860.0,13066.86,2793.14,Credit Card,Pending,"Jones, Curtis and Gardner",murrayshane@solis.com,40,No,0
ORD1410,2025-02-04,2025-02-11,CUST455,Ralph Hamilton,Corporate,PROD7476,Sugar,Grocery,West,Alaska,Lorishire,2,784,15,1332.8,1078.19,254.61,Credit Card,Pending,"Downs, Harris and Brown",dannywilliams@edwards.com,13,No,0
ORD1411,2025-01-21,2025-01-24,CUST208,David Baker,Home Office,PROD4998,Mouse,Electronics,West,Maine,South Roybury,4,1769,10,6368.4,5460.38,908.02,Cash,Delivered,Wood Inc,emilymorrison@jackson.biz,32,No,0
ORD1412,2025-09-24,2025-09-28,CUST392,Eric Yates,Corporate,PROD5531,Pen,Office Supplies,West,Ohio,Morrowport,4,3415,0,13660.0,10331.46,3328.54,Net Banking,Delivered,Dalton LLC,georgedelgado@martinez.com,17,No,0
ORD1413,2025-09-21,2025-09-23,CUST463,Tammy Hall,Home Office,PROD8503,Sugar,Grocery,North,California,South Timothymouth,8,2038,15,13858.4,9121.59,4736.81,UPI,Pending,Jackson-Brown,bonniewalker@bates.com,10,No,0
ORD1414,2024-12-29,2025-01-03,CUST163,Willie Scott II,Consumer,PROD4384,Notebook,Office Supplies,South,Illinois,Warrenmouth,5,2146,0,10730.0,8797.08,1932.92,Net Banking,Pending,Poole and Sons,mark16@jones.info,44,No,0
ORD1415,2025-01-22,2025-01-23,CUST548,Todd Brown,Consumer,PROD8108,Stapler,Office Supplies,South,West Virginia,North Jeremyport,5,1743,20,6972.0,5896.11,1075.89,Net Banking,Pending,"Kirk, Kemp and Woods",laurajenkins@murray.com,34,No,0
ORD1416,2024-06-24,2024-06-30,CUST773,Luis Powell,Home Office,PROD5885,Office Chair,Furniture,North,Rhode Island,West Josetown,1,3460,10,3114.0,2253.12,860.88,Credit Card,Delivered,Ramirez PLC,oatkins@allison.com,9,Yes,36
ORD1417,2025-08-27,2025-08-28,CUST923,Brittany Maxwell,Consumer,PROD3287,Notebook,Office Supplies,South,Vermont,Rivershaven,8,2215,15,15062.0,13193.66,1868.34,Net Banking,Pending,Miller PLC,dmartinez@hall.com,11,No,0
ORD1418,2025-01-03,2025-01-08,CUST516,David Lewis,Corporate,PROD4568,Notebook,Office Supplies,North,Wisconsin,South Stephanie,9,566,10,4584.6,4060.32,524.28,Net Banking,Pending,Lee and Sons,kaitlinedwards@brown.biz,34,No,0
ORD1419,2025-04-17,2025-04-21,CUST157,Craig Flores,Corporate,PROD9076,Pen,Office Supplies,East,New Jersey,Robertbury,6,3758,10,20293.2,18142.87,2150.33,Net Banking,Returned,Lucas PLC,spencerlorraine@davis-bell.com,10,No,0
ORD1420,2024-11-12,2024-11-14,CUST415,Kimberly Valenzuela,Corporate,PROD3791,Pen,Office Supplies,South,South Dakota,South Hannah,10,3182,10,28638.0,18329.23,10308.77,Cash,Cancelled,"Salas, Parker and Perez",jennifer28@fuller.org,15,No,0
ORD1421,2025-10-23,2025-10-30,CUST833,Jordan Foster,Consumer,PROD6525,Juice Pack,Grocery,West,Vermont,South Kaylachester,1,3663,15,3113.55,2564.99,548.56,Cash,Pending,"Chung, Velasquez and Soto",angela46@carson-powell.com,28,No,0
ORD1422,2026-01-08,2026-01-11,CUST585,Samuel Gregory,Home Office,PROD1493,Calculator,Office Supplies,West,Colorado,Shawnfurt,4,3496,15,11886.4,7202.11,4684.29,Cash,Delivered,Johnson Group,kelly08@ball.com,23,No,0
ORD1423,2025-09-18,2025-09-19,CUST670,Robin Taylor,Consumer,PROD1743,Bookshelf,Furniture,East,Wyoming,Lake Maureen,7,2319,5,15421.35,11451.33,3970.02,Credit Card,Returned,"Taylor, Richards and Fisher",gravessara@phillips-wong.com,40,No,0
ORD1424,2025-08-31,2025-09-01,CUST518,Victoria Le,Corporate,PROD9079,Office Chair,Furniture,South,Colorado,Lake Marcushaven,8,4565,15,31042.0,19664.96,11377.04,Net Banking,Cancelled,"Reyes, Henderson and English",pwagner@barker.com,10,No,0
ORD1425,2026-03-13,2026-03-15,CUST363,Stacie Hall,Corporate,PROD5086,Office Chair,Furniture,East,Vermont,New Elizabeth,4,4367,5,16594.6,12295.0,4299.6,UPI,Cancelled,Perez-Thompson,fdixon@garcia.com,26,No,0
ORD1426,2024-10-21,2024-10-22,CUST343,Ashley Hunter,Home Office,PROD7230,Sugar,Grocery,South,Pennsylvania,New Erinview,2,905,20,1448.0,894.0,554.0,Net Banking,Pending,"Hawkins, Gray and Morrison",joelsloan@cole-wheeler.com,31,No,0
ORD1427,2026-02-18,2026-02-21,CUST125,Toni Harding,Corporate,PROD6270,Laptop,Electronics,West,Kentucky,Mitchellport,2,1819,0,3638.0,3162.98,475.02,Credit Card,Pending,"Castaneda, Roach and Kelly",shannonbianca@cruz.com,17,No,0
ORD1428,2025-11-02,2025-11-03,CUST363,Nancy Gomez,Corporate,PROD7163,Mouse,Electronics,South,Kentucky,East Thomasshire,3,4880,0,14640.0,9402.54,5237.46,Net Banking,Cancelled,Walker-Sullivan,james89@salinas-olson.net,41,No,0
ORD1429,2025-09-03,2025-09-06,CUST746,Daniel Campos,Corporate,PROD2774,Study Table,Furniture,South,Arkansas,East Megan,9,4265,20,30708.0,20649.6,10058.4,UPI,Cancelled,Morales-Thompson,ashleyroth@wright.com,14,No,0
ORD1430,2025-07-23,2025-07-28,CUST678,Gary Roth,Consumer,PROD8156,File Folder,Office Supplies,South,Missouri,East Stephanieton,6,3534,15,18023.4,15111.53,2911.87,Net Banking,Delivered,Miller-Lang,elizabetholiver@rocha-lin.biz,50,No,0
ORD1431,2025-10-11,2025-10-12,CUST795,Daniel Russell,Consumer,PROD3972,Cooking Oil,Grocery,North,Washington,West Kenneth,10,2007,20,16056.0,12479.63,3576.37,Net Banking,Pending,"Mclean, Berry and Smith",berrykelly@hernandez.com,1,Yes,49
ORD1432,2026-03-14,2026-03-16,CUST784,Joseph Fowler,Home Office,PROD9286,Stapler,Office Supplies,South,Michigan,Lake Rachel,8,2323,15,15796.4,10130.44,5665.96,UPI,Cancelled,Smith Group,jamesmartin@pearson.com,40,No,0
ORD1433,2024-08-13,2024-08-16,CUST513,Albert Campbell,Corporate,PROD8097,Sofa,Furniture,East,South Carolina,Travisshire,1,539,10,485.1,385.4,99.7,Cash,Returned,"Adams, Hernandez and Parks",fosterdeborah@garcia.com,13,No,0
ORD1434,2025-12-25,2025-12-28,CUST230,Donald Robles,Corporate,PROD7654,Headphones,Electronics,North,Michigan,Stephensstad,7,1576,15,9377.2,6760.69,2616.51,UPI,Delivered,"Ortiz, Hayes and Hogan",stokesamanda@vincent.com,44,No,0
ORD1435,2024-09-05,2024-09-11,CUST311,Susan Castillo,Consumer,PROD9374,Monitor,Electronics,West,North Dakota,Francisfurt,9,642,0,5778.0,3763.51,2014.49,UPI,Cancelled,"Crawford, Ortiz and Richards",johnsonhannah@griffith.biz,42,No,0
ORD1436,2025-03-02,2025-03-07,CUST767,Amy Sellers,Consumer,PROD3654,Rice Bag,Grocery,North,South Dakota,Mcfarlandchester,9,1906,5,16296.3,13454.97,2841.33,UPI,Delivered,French-English,wcarter@maxwell.com,18,No,0
ORD1437,2024-12-16,2024-12-17,CUST246,John Chavez,Corporate,PROD7402,Sugar,Grocery,West,Connecticut,Thomashaven,9,2751,20,19807.2,17253.29,2553.91,UPI,Cancelled,"Miller, Morris and Simmons",melissafrench@phillips-sanchez.com,13,No,0
ORD1438,2025-10-22,2025-10-26,CUST495,Ms. Katherine Huff,Home Office,PROD2743,Laptop,Electronics,South,Louisiana,Johnsonhaven,10,4823,20,38584.0,31262.32,7321.68,UPI,Delivered,Lee Group,sheena13@martinez.com,50,No,0
ORD1439,2024-06-03,2024-06-05,CUST411,Deanna Vasquez,Consumer,PROD2628,Cooking Oil,Grocery,North,Kansas,Port Heather,5,4022,20,16088.0,14346.6,1741.4,UPI,Cancelled,Mann PLC,brittanyhale@brown.com,23,No,0
ORD1440,2025-10-27,2025-11-02,CUST796,Michael Davila,Home Office,PROD3712,Sofa,Furniture,East,Michigan,North Mirandastad,2,4978,0,9956.0,7533.12,2422.88,Net Banking,Pending,Wiley-Bradford,kaylee58@robinson.net,12,No,0
ORD1441,2024-08-02,2024-08-03,CUST174,Amanda Rivera,Home Office,PROD2087,Laptop,Electronics,East,Mississippi,West Carol,8,363,5,2758.8,2117.52,641.28,UPI,Pending,Ramirez Inc,stephanie27@fernandez.info,45,No,0
ORD1442,2025-11-03,2025-11-10,CUST393,Tammy Sandoval,Corporate,PROD9016,Bookshelf,Furniture,North,Arizona,Smithstad,3,1279,20,3069.6,2348.26,721.34,Credit Card,Pending,Carter-Davis,dale96@mccarthy.com,47,No,0
ORD1443,2025-05-15,2025-05-20,CUST855,Andrea Ross,Consumer,PROD8251,Sofa,Furniture,East,Oregon,West Melissaberg,5,898,0,4490.0,3057.78,1432.22,Net Banking,Delivered,Callahan Ltd,kelly42@howell.com,37,No,0
ORD1444,2026-01-20,2026-01-22,CUST891,Kayla Wade,Consumer,PROD1872,Keyboard,Electronics,North,Maryland,New Lisa,2,616,10,1108.8,894.39,214.41,Cash,Cancelled,Hammond-Rodriguez,lewisrodney@brown.com,9,Yes,48
ORD1445,2025-11-30,2025-12-01,CUST682,Angela Mckinney,Home Office,PROD9655,Headphones,Electronics,West,Washington,East Seanmouth,2,3350,20,5360.0,4057.23,1302.77,Credit Card,Pending,Cochran Ltd,kimberly83@mckay-murphy.com,43,No,0
ORD1446,2026-03-28,2026-04-03,CUST105,James Vasquez,Corporate,PROD7742,Bookshelf,Furniture,West,Washington,Port Anaton,4,2127,15,7231.8,6283.96,947.84,UPI,Pending,Wilson-Sullivan,mwiggins@jefferson.com,49,No,0
ORD1447,2024-06-17,2024-06-20,CUST193,David Horne,Consumer,PROD5078,Mouse,Electronics,East,Arizona,Anthonystad,6,1267,10,6841.8,5132.38,1709.42,Cash,Pending,Cannon-Hudson,jasmine56@palmer-gonzales.net,45,No,0
ORD1448,2025-04-14,2025-04-19,CUST548,Andrew Sanders,Home Office,PROD1572,Rice Bag,Grocery,North,Mississippi,East Melissafurt,9,4080,0,36720.0,24368.42,12351.58,UPI,Delivered,Diaz PLC,lawsontiffany@jackson.com,43,No,0
ORD1449,2024-04-16,2024-04-20,CUST275,Christine Mercer,Corporate,PROD1815,Laptop,Electronics,South,West Virginia,Keithfurt,7,2742,0,19194.0,16224.04,2969.96,Net Banking,Pending,Chen-Sanchez,obutler@thompson.info,21,No,0
ORD1450,2025-09-21,2025-09-28,CUST262,Lucas Brady,Corporate,PROD8823,Rice Bag,Grocery,North,Utah,Jasonhaven,4,4935,20,15792.0,9915.93,5876.07,UPI,Delivered,"White, Jones and Brown",pamelataylor@wilson.com,18,No,0
ORD1451,2025-09-20,2025-09-22,CUST300,Sandra Porter,Consumer,PROD2187,Laptop,Electronics,North,North Dakota,West Ashley,9,2119,20,15256.8,11422.63,3834.17,Credit Card,Returned,Carter Ltd,umayer@williams.com,12,No,0
ORD1452,2025-03-13,2025-03-20,CUST928,Kevin Miles,Consumer,PROD7855,Laptop,Electronics,East,Utah,Alfredville,5,3438,5,16330.5,14310.8,2019.7,UPI,Delivered,"Pitts, Ortiz and Choi",aaron99@andrade.com,43,No,0
ORD1453,2024-12-21,2024-12-25,CUST990,Samuel Thompson,Home Office,PROD5224,Pen,Office Supplies,South,Louisiana,Sonyafort,6,2564,10,13845.6,10133.18,3712.42,Cash,Pending,"Rowe, Rojas and Jones",matthewrobinson@johnson.com,17,No,0
ORD1454,2025-07-31,2025-08-01,CUST698,Nancy Sanchez,Home Office,PROD5334,Stapler,Office Supplies,South,Rhode Island,Fordborough,5,4250,5,20187.5,15418.41,4769.09,Net Banking,Returned,Evans and Sons,lindaperry@flowers.org,26,No,0
ORD1455,2026-02-09,2026-02-13,CUST276,Melanie Johnson,Corporate,PROD9007,Study Table,Furniture,South,Kansas,New Debbie,8,4330,20,27712.0,22275.38,5436.62,Cash,Cancelled,Rosario-Jordan,youngkathy@turner-moore.net,0,Yes,20
ORD1456,2025-09-11,2025-09-18,CUST707,Heidi Lewis,Home Office,PROD2493,Office Chair,Furniture,South,New York,New Davidmouth,4,3717,10,13381.2,8377.88,5003.32,Cash,Delivered,Archer-Moore,rebecca21@mccoy.com,1,Yes,28
ORD1457,2024-12-09,2024-12-16,CUST738,Matthew Webb,Corporate,PROD5548,Cooking Oil,Grocery,West,Iowa,Kevinmouth,5,3493,20,13972.0,10442.2,3529.8,UPI,Pending,Nolan Inc,ysanchez@jackson.com,23,No,0
ORD1458,2025-04-30,2025-05-06,CUST527,Albert Rogers,Consumer,PROD6182,Sofa,Furniture,East,North Dakota,Joyberg,5,686,20,2744.0,2349.58,394.42,UPI,Delivered,Fernandez Inc,jonathan31@anderson-rodriguez.com,28,No,0
ORD1459,2024-04-24,2024-04-27,CUST472,John Morris,Consumer,PROD1446,Pen,Office Supplies,West,Vermont,Lake Susan,9,2738,15,20945.7,18067.5,2878.2,Net Banking,Cancelled,"Harris, Morales and Sanchez",joshuahill@wilkinson.com,38,No,0
ORD1460,2024-11-19,2024-11-23,CUST818,Jeffrey Brandt,Home Office,PROD5730,Bookshelf,Furniture,East,Arizona,East Paul,10,254,10,2286.0,1536.07,749.93,Cash,Returned,Ferguson-Wood,dana14@warren-espinoza.com,39,No,0
ORD1461,2024-06-25,2024-07-02,CUST649,Ryan Lewis,Consumer,PROD7644,Stapler,Office Supplies,East,Oregon,Longburgh,10,1691,20,13528.0,8369.78,5158.22,UPI,Cancelled,"Gonzales, Burns and Holland",townsendrachel@ellis.com,15,No,0
ORD1462,2025-03-26,2025-03-28,CUST676,Jennifer Lopez,Corporate,PROD8375,Headphones,Electronics,South,Wyoming,Coryberg,10,422,0,4220.0,3264.82,955.18,Cash,Returned,"Jones, Cordova and Hays",jamesedwards@saunders.com,34,No,0
